corridor,product,pathway,year,price_scenario,currency,parameter,direction,delta_pct,base_cost_per_tonne,new_cost_per_tonne,abs_change,pct_change
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,port_days,down,-20.0,783.5381987590592,783.5381987590592,0.0,0.0
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,up,20.0,783.5381987590592,805.7420128843967,22.20381412533743,2.8337883412069846
halifax_hamburg,hydrogen,cbam_default,2030,medium,EUR,fueleu_actual_intensity_gco2e_mj,down,-20.0,783.5381987590592,775.5943024541178,-7.943896304941404,-1.013849269572648
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,embedded_emissions_tco2e_per_tonne,up,20.0,38.617198334554146,46.23988500901474,7.622686674460596,19.739098130378657
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,embedded_emissions_tco2e_per_tonne,down,-20.0,38.617198334554146,30.994511660093558,-7.622686674460589,-19.73909813037864
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,origin_carbon_price_eur_per_tco2e,up,20.0,38.617198334554146,38.617198334554146,0.0,0.0
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,origin_carbon_price_eur_per_tco2e,down,-20.0,38.617198334554146,38.617198334554146,0.0,0.0
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,cargo_tonnes,up,20.0,38.617198334554146,38.533237507512275,-0.0839608270418708,-0.21741822468447636
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,cargo_tonnes,down,-20.0,38.617198334554146,38.74313957511694,0.12594124056279554,0.32612733702668695
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,carbon_price,up,20.0,38.617198334554146,46.340638001464974,7.723439666910828,19.999999999999996
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,carbon_price,down,-20.0,38.617198334554146,30.89375866764332,-7.723439666910828,-19.999999999999996
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,main_engine_power_kw,up,20.0,38.617198334554146,38.71901955967425,0.10182122512010494,0.2636680792790623
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,main_engine_power_kw,down,-20.0,38.617198334554146,38.516309693510905,-0.10088864104324102,-0.2612531343398033
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,service_speed_knots,up,20.0,38.617198334554146,38.617198334554146,0.0,0.0
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,service_speed_knots,down,-20.0,38.617198334554146,38.617198334554146,0.0,0.0
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,engine_load_fraction,up,20.0,38.617198334554146,38.71901955967425,0.10182122512010494,0.2636680792790623
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,engine_load_fraction,down,-20.0,38.617198334554146,38.516309693510905,-0.10088864104324102,-0.2612531343398033
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,sfoc_g_per_kwh,up,20.0,38.617198334554146,38.71901955967425,0.10182122512010494,0.2636680792790623
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,sfoc_g_per_kwh,down,-20.0,38.617198334554146,38.516309693510905,-0.10088864104324102,-0.2612531343398033
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,vlsfo_carbon_factor,up,20.0,38.617198334554146,38.716476148555515,0.09927781400136837,0.2570818658083125
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,vlsfo_carbon_factor,down,-20.0,38.617198334554146,38.5180053009234,-0.0991930336307476,-0.2568623253592973
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,port_days,up,20.0,38.617198334554146,38.71783263448551,0.10063429993136452,0.26059451299272096
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,GBP,port_days,down,-20.0,38.617198334554146,38.516564034622775,-0.10063429993137163,-0.26059451299273934
