corridor,vessel_set,route_scenario,speed_scenario,year,price_scenario,uk_ets_variant,distance_nm,voyage_days,voyage_co2_t,port_co2_t,voyage_co2e_t,port_co2e_t,uk_price_variant,bunker_fuel,eu_ets_cost_eur,fueleu_cost_eur,uk_ets_cost_gbp,total_eur,total_gbp
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2029,high,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,397378.80000000005,0.0,397378.80000000005
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,low,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,low,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,264919.2,0.0,264919.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,medium,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,medium,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,327241.44180000003,0.0,327241.44180000003
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,high,current_scope,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,suez,service,2030,high,proposed_expansion,10403,19.4,12464.4,289.17,12658.6,293.68,frozen,n/a,0.0,0.0,397378.80000000005,0.0,397378.80000000005
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2026,low,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2026,medium,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2026,high,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2027,low,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2027,medium,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2027,high,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,low,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,low,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,371925.20000000007,0.0,371925.20000000007
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,medium,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,medium,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,459420.6033,0.0,459420.6033
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,high,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2028,high,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,557887.8,0.0,557887.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,low,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,low,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,371925.20000000007,0.0,371925.20000000007
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,medium,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,medium,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,459420.6033,0.0,459420.6033
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,high,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2029,high,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,557887.8,0.0,557887.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,low,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,11747.2,0.0,11747.2
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,low,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,371925.20000000007,0.0,371925.20000000007
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,medium,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,14510.728799999999,0.0,14510.728799999999
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,medium,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,459420.6033,0.0,459420.6033
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,high,current_scope,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,17620.8,0.0,17620.8
ningbo_felixstowe,HMM Algeciras-class / Megamax-24,cape,service,2030,high,proposed_expansion,14815,27.6,17732.6,289.17,18008.9,293.68,frozen,n/a,0.0,0.0,557887.8,0.0,557887.8
